epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.6985,1.58437,2.36412,1.36511,0.36596,0.32056,0.28505,0.14872,1.63935,7.78981,1.48928,0.000650407,0.000650407,0.000650407
2,77.6261,1.52566,1.72676,1.34346,0.40888,0.27621,0.23248,0.11879,1.67108,2.95951,1.38181,0.000665122,0.000665122,0.000665122
